title:Psychopy_Cleo_1_2023-02-17T124926.201961, start timestamp:1676666966.115109, stop timestamp:1676667027.137483, headset type:EPOCX, headset serial:E2020A42, headset firmware:720, channels:125, sampling rate:eeg_128;pow_8, samples:7816      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1676666966.193193,1676666966.193687,1.000000,0.000000,4327.692383,4281.410156,4317.436035,4303.846191,4299.871582,4295.897461,4287.948730,4298.589844,4287.820313,4285.384766,4476.025879,4512.436035,4405.512695,4433.461426,1518.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.201001,1676666966.201396,2.000000,0.000000,4326.025879,4284.615234,4311.922852,4288.205078,4296.922852,4297.692383,4296.282227,4292.692383,4279.871582,4276.025879,4457.948730,4497.948730,4400.128418,4419.615234,2237.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.208809,1676666966.209204,3.000000,0.000000,4318.205078,4273.461426,4307.820313,4286.153809,4296.153809,4310.897461,4294.743652,4292.436035,4284.102539,4280.512695,4452.820313,4487.436035,4410.384766,4404.871582,2358.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.216617,1676666966.216913,4.000000,0.000000,4308.974121,4259.871582,4306.922852,4302.692383,4302.436035,4318.974121,4293.589844,4295.641113,4289.487305,4277.563965,4447.948730,4486.282227,4401.153809,4396.666504,2164.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.224426,1676666966.224721,5.000000,0.000000,4306.666504,4267.948730,4310.769043,4316.153809,4302.820313,4314.615234,4310.769043,4305.384766,4295.769043,4266.282227,4447.307617,4493.333496,4373.717773,4395.384766,2254.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.232234,1676666966.232430,6.000000,0.000000,4305.000000,4272.179688,4310.641113,4303.589844,4294.871582,4313.333496,4320.384766,4316.410156,4305.769043,4269.871582,4451.538574,4494.871582,4371.922852,4393.974121,2197.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.240043,1676666966.240238,7.000000,0.000000,4296.922852,4261.153809,4297.948730,4293.333496,4291.794922,4310.128418,4299.487305,4309.102539,4305.128418,4280.769043,4455.000000,4477.307617,4386.153809,4383.461426,2304.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.568640,3.697867,0.933039,0.701956,0.187315,2.600225,2.794950,1.007624,0.486713,0.509217,5.088639,5.781583,1.892120,0.872804,0.296472,0.996499,0.481346,1.131978,1.198923,2.050588,2.681186,0.788954,0.310384,0.233854,0.115944,0.573156,1.263302,0.617553,0.242509,0.214308,1.065382,2.847237,1.725098,0.850794,0.619371,1.028894,2.623934,1.612342,0.491122,0.170900,1.031045,2.124595,1.222000,0.374741,0.159506,1.829554,2.241360,1.214216,0.416456,0.294608,1.493319,2.302278,0.837341,0.502155,0.502020,5.455533,8.163984,2.844368,0.867363,0.283127,3.390090,3.362677,1.043882,1.020372,0.276557,5.361013,6.463570,2.053871,0.774733,0.226804
1676666966.247851,1676666966.247947,8.000000,0.000000,4291.666504,4270.000000,4289.615234,4290.256348,4294.358887,4305.769043,4282.820313,4298.205078,4298.461426,4277.948730,4457.307617,4463.589844,4385.128418,4375.000000,2296.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.255659,1676666966.255755,9.000000,0.000000,4301.538574,4283.589844,4297.563965,4280.384766,4295.128418,4307.436035,4288.077148,4298.974121,4296.794922,4267.051270,4448.589844,4472.051270,4376.282227,4382.436035,2239.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.263468,1676666966.263464,10.000000,0.000000,4312.563965,4279.871582,4308.205078,4293.717773,4295.769043,4307.436035,4296.410156,4298.846191,4294.743652,4260.641113,4431.538574,4486.410156,4374.358887,4394.615234,2343.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.271276,1676666966.271372,11.000000,0.000000,4313.333496,4285.512695,4312.692383,4316.794922,4297.948730,4303.974121,4294.102539,4294.487305,4292.051270,4267.948730,4448.461426,4491.282227,4384.230957,4402.179688,2798.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.279085,1676666966.279181,12.000000,0.000000,4312.179688,4297.436035,4313.205078,4310.000000,4298.333496,4306.922852,4287.051270,4294.230957,4286.794922,4278.333496,4477.179688,4491.538574,4395.256348,4406.282227,2346.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.286893,1676666966.286989,13.000000,0.000000,4313.846191,4296.025879,4313.333496,4300.897461,4296.666504,4310.000000,4281.922852,4292.307617,4281.922852,4273.589844,4460.897461,4489.871582,4390.384766,4404.871582,3117.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.294701,1676666966.294698,14.000000,0.000000,4314.615234,4291.410156,4314.358887,4316.410156,4295.769043,4308.077148,4292.436035,4292.307617,4285.641113,4264.487305,4446.153809,4490.000000,4378.974121,4402.948730,2343.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676666966.302510,1676666966.302606,15.000000,0.000000,4305.897461,4286.410156,4312.436035,4307.563965,4294.743652,4311.153809,4309.871582,4299.487305,4292.948730,4265.897461,4460.256348,4490.128418,4378.461426,4399.358887,2798.000000,3.000000,72.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
